S1_Light,S2_Light,S3_Light,S4_Light,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Temperature,Sound,Room_Occupancy_Count
11,12,58,42,515,-0.980769231,1,0,26.125,0.1674999999999999,0
0,0,0,0,355,0.134615385,0,0,25.47,0.075,0
0,0,0,0,360,0.0,0,0,25.205,0.06,0
114,19,179,7,1020,-1.073076923,0,0,26.1725,0.1125,2
12,13,61,45,530,0.315384615,0,0,26.125,0.0975,0
0,0,0,0,360,0.0,0,0,25.235,0.0625,0
0,0,6,4,350,0.0,0,0,25.0,0.0725,0
0,0,0,0,350,-0.138461538,0,0,25.5025,0.0725,0
0,0,0,0,360,0.038461538,0,0,25.11,0.0549999999999999,0
155,233,74,56,555,3.238461538,1,1,25.515,0.3325,2
14,16,64,45,355,0.015384615,0,0,25.2825,0.065,0
14,16,65,46,360,-0.046153846,0,0,25.2975,0.0625,0
122,35,63,45,360,0.0,0,0,25.3925,0.12,1
14,15,71,51,570,-3.107692308,0,0,26.1575,0.0675,0
160,243,222,66,685,1.811538462,1,1,26.5475,0.6000000000000001,3
0,0,0,0,450,-0.965384615,0,0,25.5325,0.0574999999999999,0
14,17,81,50,635,-2.380769231,0,0,25.9375,0.0574999999999999,0
1,1,10,6,355,0.030769231,0,0,25.035,0.065,0
116,24,177,9,800,1.957692308,1,1,26.0475,0.7150000000000001,2
164,254,274,70,910,1.265384615,0,0,26.4075,0.115,3
17,20,75,54,355,0.0,0,0,25.4075,0.0775,0
0,0,0,0,350,-0.065384615,0,0,25.1125,0.0675,0
159,249,78,58,390,0.373076923,0,1,25.6725,0.4225,2
0,0,0,0,365,-0.134615385,0,0,25.28,0.0625,0
0,0,2,1,345,0.0,0,0,24.9675,0.07,0
0,0,0,0,355,-0.015384615,0,0,25.47,0.0725,0
5,5,24,16,345,0.0,0,0,24.9525,0.0625,0
7,9,40,29,355,0.0,0,0,25.6125,0.07,0
0,0,0,0,970,-2.526923077,0,0,25.9725,0.06,0
8,9,41,28,360,-0.003846154,0,0,25.0475,0.08,0
0,0,0,0,355,-0.038461538,0,0,25.4875,0.075,0
0,0,0,0,370,-0.269230769,0,0,25.315,0.0625,0
0,0,0,0,430,-2.192307692,0,0,25.47,0.0625,0
6,6,33,22,350,0.0,0,0,25.015,0.0775,0
0,0,0,0,350,-0.196153846,0,0,25.455,0.0725,0
14,17,65,46,360,-0.026923077,0,0,25.2825,0.065,0
0,0,0,0,355,-0.034615385,0,0,25.0175,0.06,0
0,0,0,0,365,-0.103846154,0,0,25.3925,0.0625,0
0,0,4,2,355,-0.015384615,0,0,24.985,0.065,0
2,2,13,8,355,-0.003846154,0,0,24.9675,0.065,0
0,0,0,0,370,-0.246153846,0,0,25.3475,0.0574999999999999,0
120,24,43,32,440,0.876923077,0,0,26.1725,0.275,1
6,7,34,22,350,0.0,0,0,25.03,0.075,0
0,0,0,0,375,-0.073076923,0,0,25.3625,0.06,0
0,0,0,0,480,-0.888461538,0,0,25.5,0.0675,0
0,0,0,0,810,-1.392307692,0,0,25.8125,0.0625,0
0,0,0,0,360,-0.142307692,0,0,25.1425,0.065,0
150,239,180,11,1195,1.826923077,0,1,26.61,0.465,3
6,7,35,23,360,-0.053846154,0,0,25.08,0.0575,0
157,245,79,60,610,0.953846154,1,0,26.0175,0.285,2
5,5,27,19,345,0.0,0,0,24.97,0.0625,0
18,22,96,59,940,-0.996153846,0,0,26.22,0.06,0
0,0,0,0,360,0.0,0,0,25.0175,0.06,0
0,0,0,0,750,-2.303846154,0,0,25.75,0.06,0
165,254,276,72,885,-0.788461538,1,1,26.375,1.0,3
0,0,3,2,355,-0.030769231,0,0,25.0,0.0574999999999999,0
150,239,181,11,1200,-0.407692308,0,0,26.705,1.005,3
155,242,78,60,645,0.765384615,0,0,26.345,0.09,2
0,0,0,0,365,-0.026923077,0,0,25.1575,0.0625,0
10,12,51,37,355,0.0,0,0,25.6125,0.0725,0
0,0,0,0,355,0.0,0,0,25.295,0.0675,0
0,0,0,0,360,-0.115384615,0,0,25.1275,0.0625,0
6,6,32,20,350,0.0,0,0,25.08,0.07,0
0,0,0,0,375,-0.161538462,0,0,25.345,0.0574999999999999,0
160,249,76,56,400,0.892307692,1,0,25.735,0.6975,2
0,0,0,0,345,-0.265384615,0,0,25.235,0.0625,0
0,0,0,0,350,-0.146153846,0,0,25.4875,0.0725,0
116,25,182,14,715,1.892307692,0,1,25.985,0.2825,2
0,0,0,0,350,0.126923077,0,0,25.5025,0.0725,0
6,6,32,21,360,0.0,0,0,25.0,0.0625,0
2,3,13,10,760,1.873076923,0,0,25.875,0.4025,3
0,0,5,3,355,-0.046153846,0,0,24.9675,0.0574999999999999,0
0,0,0,0,450,-1.046153846,0,0,25.53,0.0625,0
151,239,182,11,1205,0.311538462,0,0,26.6875,0.4499999999999999,3
0,0,0,0,355,0.034615385,0,0,25.5025,0.0725,0
0,0,0,0,370,-0.038461538,0,0,25.28,0.0625,0
155,239,75,58,570,2.142307692,1,1,25.61,1.2275,2
0,0,0,0,350,-0.092307692,0,0,25.455,0.075,0
0,0,0,0,380,-0.161538462,0,0,25.425,0.07,0
149,234,185,10,1045,2.092307692,0,0,26.2225,0.2625,3
151,241,188,12,760,1.423076923,1,1,26.0625,0.385,3
0,0,0,0,350,-0.261538462,0,0,25.2675,0.06,0
0,0,0,0,360,0.0,0,0,25.1575,0.0625,0
165,255,280,73,965,1.534615385,0,1,26.4375,0.1925,3
0,0,0,0,460,-1.015384615,0,0,25.53,0.0625,0
150,235,180,10,1110,2.380769231,1,1,26.3,1.3125,3
0,0,0,0,360,0.103846154,0,0,25.065,0.06,0
116,26,44,25,620,0.938461538,0,0,25.92,0.085,1
0,0,3,2,345,0.0,0,0,24.9675,0.065,0
117,21,26,19,525,1.430769231,0,0,26.155,0.085,1
7,7,37,24,360,0.061538462,0,0,25.015,0.085,0
5,5,26,18,350,0.0,0,0,24.9825,0.0725,0
0,0,0,0,375,-0.088461538,0,0,25.36,0.0625,0
12,14,54,40,355,0.0,0,0,25.22,0.0725,0
0,0,0,0,555,-1.923076923,0,0,25.565,0.065,0
146,231,175,22,815,1.730769231,0,0,25.955,0.1325,2
0,0,0,0,355,0.0,0,0,25.3925,0.07,0
20,23,82,60,355,0.0,0,0,25.5175,0.0925,0
0,0,0,0,615,-0.903846154,0,0,25.58,0.065,0
0,0,0,0,345,0.0,0,0,25.175,0.065,0
155,243,73,56,585,1.934615385,1,1,25.89,0.4574999999999999,2
160,248,75,57,595,1.538461538,0,0,26.2325,0.0875,2
6,7,36,23,560,3.588461538,1,1,25.8275,0.4325,3
19,22,79,57,355,0.0,0,0,25.5175,0.0675,0
6,6,32,20,360,0.0,0,0,24.985,0.06,0
146,231,175,21,805,0.469230769,1,1,25.97,0.08,2
0,0,0,0,350,0.146153846,0,0,25.4875,0.0725,0
0,0,0,0,360,-0.011538462,0,0,25.095,0.0625,0
0,0,0,0,775,-2.423076923,0,0,25.78,0.0625,0
150,236,187,11,810,1.511538462,0,1,26.1275,0.2275,3
10,11,56,41,460,-1.923076923,0,0,26.0925,0.065,0
0,0,0,0,420,-1.423076923,0,0,25.47,0.0625,0
0,0,0,0,1140,-5.465384615,0,0,26.2525,0.0625,0
0,0,0,0,845,-2.503846154,0,0,25.8425,0.06,0
142,227,7,7,855,0.276923077,0,0,26.0,0.6175,2
0,0,0,0,355,0.0,0,0,25.41,0.07,0
0,0,0,0,500,-1.769230769,0,0,25.5325,0.065,0
5,5,27,18,360,0.080769231,0,0,24.985,0.065,0
0,0,0,0,355,0.026923077,0,0,25.44,0.07,0
0,0,0,0,850,-3.346153846,0,0,25.875,0.0575,0
123,35,58,44,410,0.719230769,1,0,25.065,0.2075,1
2,2,12,8,360,0.042307692,0,0,25.0325,0.055,0
150,239,182,11,1205,0.526923077,0,0,26.6875,0.1375,3
0,0,0,0,355,0.126923077,0,0,25.4875,0.0725,0
8,9,42,29,355,-0.069230769,0,0,25.11,0.08,0
148,239,186,26,780,1.503846154,1,1,25.9075,0.1525,3
0,0,0,0,355,0.057692308,0,0,25.4225,0.1124999999999999,0
0,0,0,0,480,-1.403846154,0,0,25.5475,0.0574999999999999,0
165,254,275,70,870,1.219230769,0,1,26.4225,0.5974999999999999,2
0,0,0,0,355,-0.080769231,0,0,25.25,0.07,0
0,0,0,0,355,-0.269230769,0,0,25.2825,0.0625,0
0,0,0,0,1180,-2.746153846,0,0,26.2825,0.0625,0
0,0,0,0,380,-0.3,0,0,25.3925,0.06,0
13,15,59,41,355,0.0,0,0,25.2825,0.0725,0
0,0,0,0,915,-2.915384615,0,0,25.8925,0.0675,0
15,18,68,49,355,0.0,0,0,25.3425,0.075,0
6,6,32,20,360,0.0,0,0,25.015,0.06,0
0,0,0,0,590,-2.103846154,0,0,25.6275,0.0625,0
0,0,0,0,355,0.0,0,0,25.41,0.0675,0
160,249,76,57,605,1.519230769,0,0,26.2325,0.8300000000000001,2
17,20,73,53,355,0.0,0,0,25.4375,0.075,0
0,0,1,0,360,0.046153846,0,0,24.9675,0.0625,0
0,0,0,0,370,-0.280769231,0,0,25.345,0.055,0
121,34,53,40,390,0.519230769,0,0,24.9225,0.1699999999999999,1
0,0,0,0,355,0.046153846,0,0,25.4225,0.0849999999999999,0
164,251,269,70,965,1.796153846,0,1,26.485,0.385,3
2,2,13,9,350,-7.7e-19,0,0,25.58,0.065,0
0,0,0,0,440,-1.523076923,0,0,25.53,0.065,0
0,0,2,2,350,-0.073076923,0,0,25.0325,0.0725,0
13,13,64,46,540,0.423076923,0,0,26.1275,0.075,0
0,0,0,0,595,-2.107692308,0,0,25.6425,0.0574999999999999,0
0,0,0,0,360,0.003846154,0,0,25.265,0.0574999999999999,0
0,0,0,0,350,-0.134615385,0,0,25.5175,0.075,0
161,252,82,61,545,5.034615385,0,0,25.9225,0.9625,2
10,11,49,33,360,0.180769231,0,0,25.175,0.0675,0
14,15,61,44,355,0.026923077,0,0,25.2675,0.065,0
0,0,0,0,430,-1.111538462,0,0,25.5,0.055,0
0,0,0,0,375,-0.246153846,0,0,25.375,0.06,0
146,230,174,21,800,1.569230769,0,0,25.9725,0.145,2
0,0,0,0,365,-0.3,0,0,25.33,0.065,0
4,4,20,13,360,-0.034615385,0,0,25.0475,0.06,0
12,14,55,39,360,-0.138461538,0,0,25.2525,0.0675,0
0,0,0,0,350,-0.115384615,0,0,25.25,0.06,0
119,23,35,25,475,1.323076923,1,0,26.1875,0.1,1
159,249,80,60,390,0.373076923,1,1,25.705,1.3575000000000002,2
0,0,0,0,360,-0.111538462,0,0,25.1575,0.0625,0
0,0,0,0,415,-1.142307692,0,0,25.5,0.065,0
0,0,0,0,420,-1.1,0,0,25.5,0.06,0
19,24,84,60,355,0.0,0,0,25.5325,0.0725,0
6,6,32,22,350,0.0,0,0,25.0,0.0775,0
0,0,0,0,360,0.0,0,0,25.095,0.0625,0
0,0,0,0,800,-2.496153846,0,0,25.8125,0.0575,0
0,0,0,0,345,0.0,0,0,25.155,0.07,0
0,0,0,0,380,0.0,0,0,25.4075,0.0975,0
0,0,0,0,360,-0.007692308,0,0,25.0175,0.0625,0
0,0,0,0,350,-0.030769231,0,0,25.5025,0.075,0
149,237,180,10,1070,2.55,0,0,26.345,0.1699999999999999,3
0,0,0,0,755,-2.407692308,0,0,25.7825,0.0625,0
9,10,45,30,355,-0.011538462,0,0,25.095,0.065,0
10,12,49,35,355,0.0,0,0,25.19,0.07,0
0,0,0,0,355,0.115384615,0,0,25.5325,0.075,0
12,14,56,40,355,0.0,0,0,25.2675,0.07,0
14,16,65,46,355,0.0,0,0,25.2825,0.07,0
5,5,24,16,360,0.0,0,0,25.0475,0.06,0
0,0,0,0,345,0.0,0,0,24.9525,0.0625,0
0,0,0,0,430,-1.138461538,0,0,25.5175,0.055,0
0,0,0,0,390,-1.665384615,0,0,25.47,0.0574999999999999,0
0,0,0,0,820,-1.342307692,0,0,25.8625,0.0675,0
114,24,177,10,760,1.169230769,0,1,26.015,0.13,2
0,0,0,0,1155,-5.207692308,0,0,26.2675,0.0625,0
5,5,26,18,360,0.130769231,0,0,24.9675,0.0675,0
0,0,0,0,490,-1.426923077,0,0,25.55,0.06,0
0,0,0,0,370,-0.111538462,0,0,25.3125,0.06,0
6,7,35,22,360,-0.015384615,0,0,25.0675,0.06,0
5,5,24,16,360,0.092307692,0,0,24.9675,0.06,0
15,16,75,54,645,2.230769231,0,0,26.235,0.0675,0
125,40,76,54,380,0.253846154,0,0,25.55,0.3225,1
116,27,45,26,620,0.742307692,0,0,25.92,0.14,1
5,5,25,18,345,0.0,0,0,24.9375,0.065,0
0,0,0,0,640,-2.338461538,0,0,25.6575,0.0574999999999999,0
4,5,31,14,690,3.419230769,1,1,25.875,0.2199999999999999,3
0,0,0,0,755,-2.192307692,0,0,25.765,0.0675,0
5,5,25,18,350,0.0,0,0,24.9225,0.07,0
155,235,71,55,515,3.338461538,0,0,25.47,0.6324999999999998,2
119,23,33,24,475,1.203846154,0,0,26.17,0.15,1
165,257,280,73,915,1.630769231,1,0,26.4075,0.1525,3
0,0,0,0,365,-0.026923077,0,0,25.22,0.0574999999999999,0
0,0,0,0,365,0.0,0,0,25.235,0.0575,0
0,0,0,0,355,0.0,0,0,25.3775,0.08,0
14,19,88,54,685,-2.565384615,0,0,25.97,0.0625,0
117,22,185,10,720,1.084615385,0,0,26.015,0.3825,2
161,251,266,70,955,0.876923077,1,1,26.5025,1.165,3
7,7,39,26,475,2.419230769,0,1,25.83,0.23,3
162,249,226,69,840,8.438461538,1,1,26.5025,1.03,3
165,255,278,73,935,2.338461538,1,0,26.4075,0.1825,3
119,31,59,38,590,0.746153846,0,0,25.9675,0.065,1
4,4,20,14,350,-0.153846154,0,0,25.5975,0.11,0
0,0,0,0,765,-1.984615385,0,0,25.7825,0.0575,0
156,243,79,61,635,1.676923077,1,0,26.2675,0.52,2
0,0,0,0,370,-0.042307692,0,0,25.3625,0.065,0
0,0,0,0,355,-0.011538462,0,0,24.985,0.0625,0
117,19,183,7,1055,1.303846154,0,0,26.205,0.985,2
6,6,32,20,350,0.0,0,0,25.0475,0.075,0
0,0,0,0,420,-1.446153846,0,0,25.455,0.0675,0
0,0,0,0,375,0.0,0,0,25.36,0.0574999999999999,0
18,22,96,60,910,-1.865384615,0,0,26.1725,0.06,0
0,0,0,0,575,-1.642307692,0,0,25.565,0.065,0
2,2,13,8,355,-0.007692308,0,0,24.9675,0.065,0
0,0,0,0,355,0.0,0,0,25.1725,0.07,0
142,226,171,10,1220,0.415384615,0,1,26.7675,0.9275,3
118,24,192,14,615,1.869230769,0,1,25.97,0.285,2
6,6,32,22,360,0.0,0,0,24.9675,0.07,0
0,0,0,0,370,0.0,0,0,25.345,0.0575,0
1,1,8,5,350,0.0,0,0,25.595,0.0675,0
0,0,0,0,360,-0.05,0,0,25.1425,0.065,0
7,8,39,26,355,0.0,0,0,25.045,0.0675,0
0,0,0,0,370,-0.123076923,0,0,25.345,0.0625,0
9,10,49,35,445,-1.026923077,0,0,26.0625,0.07,0
0,0,0,0,355,0.0,0,0,25.235,0.07,0
0,0,0,0,360,0.0,0,0,25.0175,0.055,0
15,19,67,49,355,0.0,0,0,25.485,0.07,0
0,0,0,0,630,-1.607692308,0,0,25.6125,0.0675,0
119,24,39,28,455,1.415384615,0,0,26.14,0.1075,1
0,0,0,0,360,0.057692308,0,0,25.1275,0.0625,0
0,0,0,0,355,-0.157692308,0,0,25.44,0.07,0
0,0,0,0,355,0.0,0,0,25.1725,0.0675,0
122,36,67,48,370,0.257692308,1,0,25.4375,0.32,1
0,0,0,0,670,-1.746153846,0,0,25.69,0.0625,0
0,0,1,1,355,-0.157692308,0,0,25.05,0.0625,0
0,0,0,0,735,-2.253846154,0,0,25.735,0.0575,0
0,0,0,0,445,-1.480769231,0,0,25.5325,0.0625,0
0,0,0,0,365,-0.069230769,0,0,25.205,0.06,0
6,6,32,22,360,0.0,0,0,25.015,0.0625,0
15,15,73,53,645,2.680769231,0,0,26.2675,0.0625,0
0,0,0,0,365,-0.146153846,0,0,25.295,0.06,0
0,0,0,0,860,-3.434615385,0,0,25.8925,0.06,0
0,0,0,0,380,0.0,0,0,25.39,0.06,0
15,18,67,47,355,0.0,0,0,25.33,0.0725,0
123,37,69,49,375,0.192307692,1,0,25.5175,0.3149999999999999,1
5,5,24,16,360,0.15,0,0,24.9675,0.06,0
0,0,0,0,1015,-3.715384615,0,0,26.0325,0.06,0
0,0,0,0,995,-2.919230769,0,0,26.0175,0.0625,0
19,24,83,59,355,0.0,0,0,25.5325,0.07,0
0,0,4,2,350,0.0,0,0,25.5475,0.075,0
0,0,0,0,490,-1.5,0,0,25.55,0.055,0
0,0,0,0,350,-0.261538462,0,0,25.25,0.0625,0
7,8,38,25,360,0.0,0,0,25.0,0.0675,0
0,0,0,0,355,0.034615385,0,0,25.455,0.075,0
5,5,23,16,360,0.057692308,0,0,24.9525,0.0625,0
0,0,2,1,350,0.042307692,0,0,25.565,0.075,0
150,239,181,11,1210,0.784615385,1,1,26.6875,0.0875,3
19,23,82,59,355,0.0,0,0,25.55,0.075,0
0,0,0,0,350,-0.134615385,0,0,25.47,0.07,0
0,0,0,0,360,-0.184615385,0,0,25.095,0.0625,0
6,8,36,26,350,-0.176923077,0,0,25.6125,0.0825,0
0,0,0,0,375,-0.046153846,0,0,25.3625,0.06,0
0,0,0,0,355,-0.026923077,0,0,25.455,0.075,0
0,0,0,0,370,0.0,0,0,25.3125,0.0525,0
3,3,18,13,355,0.023076923,0,0,24.9375,0.06,0
0,0,0,0,355,0.0,0,0,25.28,0.075,0
159,247,77,59,435,1.934615385,0,0,25.7975,0.1824999999999999,2
0,0,0,0,405,-0.946153846,0,0,25.455,0.065,0
0,0,0,0,765,-2.134615385,0,0,25.8125,0.0625,0
0,0,0,0,570,-2.261538462,0,0,25.61,0.0574999999999999,0
0,0,0,0,370,-0.080769231,0,0,25.38,0.065,0
0,0,0,0,365,0.0,0,0,25.265,0.06,0
3,3,14,10,350,0.0,0,0,24.9525,0.0725,0
123,37,68,49,375,0.088461538,0,0,25.5025,0.355,1
0,0,0,0,375,-0.261538462,0,0,25.4075,0.06,0
0,0,0,0,855,-3.407692308,0,0,25.86,0.06,0
0,0,0,0,355,0.234615385,0,0,25.44,0.07,0
0,0,3,1,345,0.0,0,0,24.9675,0.065,0
0,0,3,2,355,0.030769231,0,0,25.0325,0.06,0
0,0,0,0,385,-0.25,0,0,25.455,0.065,0
0,0,0,0,360,0.107692308,0,0,25.0175,0.0625,0
1,1,10,6,355,0.038461538,0,0,24.985,0.065,0
14,18,84,51,715,-2.873076923,0,0,26.03,0.065,0
118,21,27,20,510,1.623076923,1,0,26.17,0.09,1
0,0,0,0,370,-0.157692308,0,0,25.36,0.065,0
0,0,0,0,360,-0.069230769,0,0,25.2975,0.0574999999999999,0
0,0,0,0,360,-0.276923077,0,0,25.315,0.065,0
0,0,0,0,425,-1.080769231,0,0,25.5175,0.0625,0
0,0,2,1,355,0.019230769,0,0,25.05,0.0574999999999999,0
123,36,65,46,360,0.042307692,1,0,25.375,0.135,1
0,0,0,0,355,0.030769231,0,0,25.455,0.0725,0
0,0,0,0,365,-0.073076923,0,0,25.28,0.065,0
0,0,0,0,400,-1.423076923,0,0,25.485,0.065,0
117,26,190,21,640,0.638461538,0,1,25.985,0.8424999999999999,2
0,0,0,0,370,0.061538462,0,0,25.28,0.06,0
4,5,31,14,690,3.219230769,1,1,25.9075,0.175,3
0,0,0,0,355,0.0,0,0,25.25,0.0725,0
0,0,0,0,360,-0.061538462,0,0,25.2975,0.0575,0
0,0,0,0,625,-2.203846154,0,0,25.6725,0.0625,0
0,0,0,0,380,0.0,0,0,25.4075,0.06,0
0,0,0,0,345,0.0,0,0,25.1875,0.07,0
0,0,0,0,360,-0.076923077,0,0,25.2975,0.0625,0
0,0,0,0,380,0.0,0,0,25.375,0.065,0
114,19,180,7,1010,-0.626923077,0,1,26.1575,0.1475,2
0,0,0,0,390,-0.965384615,0,0,25.4675,0.06,0
0,0,0,0,360,-0.092307692,0,0,25.28,0.065,0
1,1,8,5,350,0.0,0,0,25.61,0.0725,0
0,0,0,0,370,0.0,0,0,25.3925,0.055,0
14,19,86,54,705,-2.565384615,0,0,25.985,0.06,0
149,234,184,10,960,2.076923077,0,1,26.19,0.345,3
5,5,27,19,350,0.0,0,0,24.9525,0.07,0
115,25,39,22,615,0.415384615,1,0,25.92,0.205,1
0,0,0,0,360,-0.015384615,0,0,25.0175,0.06,0
8,9,42,29,355,-0.215384615,0,0,25.0625,0.0725,0
143,227,6,7,855,0.426923077,0,0,25.985,0.4725,2
0,0,0,0,410,-1.138461538,0,0,25.5,0.0574999999999999,0
2,2,11,8,350,-0.023076923,0,0,25.595,0.0675,0
0,0,0,0,355,0.134615385,0,0,25.5325,0.0725,0
5,5,23,16,345,0.0,0,0,24.9525,0.0625,0
0,0,0,0,360,-0.015384615,0,0,25.265,0.06,0
17,20,75,53,355,0.0,0,0,25.3275,0.075,0
117,23,189,12,675,3.2,0,0,26.0,0.8175,2
0,0,0,0,360,0.0,0,0,25.1425,0.0825,0
165,254,274,72,860,1.261538462,1,1,26.4375,0.3575,3
6,6,37,23,545,2.896153846,0,0,25.8275,0.135,3
124,40,75,54,380,0.296153846,1,0,25.55,0.3349999999999999,1
113,18,177,7,1035,-0.680769231,0,1,26.2025,0.2125,2
0,0,0,0,355,0.069230769,0,0,25.5175,0.0725,0
121,36,65,47,360,0.096153846,1,0,25.36,0.4125,1
0,0,0,0,795,-1.988461538,0,0,25.7825,0.0574999999999999,0
118,24,191,14,635,2.253846154,1,1,25.97,0.7950000000000002,2
11,12,53,36,360,0.092307692,0,0,25.205,0.0675,0
0,0,0,0,365,-0.1,0,0,25.1875,0.055,0
3,3,14,10,355,0.05,0,0,24.9525,0.06,0
0,0,0,0,345,0.0,0,0,24.9675,0.06,0
5,6,31,21,360,0.0,0,0,24.985,0.065,0
0,0,0,0,370,0.0,0,0,25.31,0.0575,0
14,17,65,47,355,0.0,0,0,25.315,0.0725,0
13,14,65,47,540,0.069230769,0,0,26.1425,0.16,0
0,0,0,0,830,-3.5,0,0,25.8275,0.06,0
164,252,270,70,860,1.634615385,1,1,26.4075,0.9625,3
18,22,97,59,845,-5.703846154,0,0,26.1575,0.0575,0
12,14,54,40,355,0.0,0,0,25.2825,0.0725,0
5,6,29,20,345,0.0,0,0,24.97,0.0675,0
1,1,10,6,355,0.0,0,0,24.9675,0.065,0
0,0,0,0,375,0.0,0,0,25.3475,0.055,0
0,0,0,0,630,-1.519230769,0,0,25.5975,0.065,0
117,28,49,29,595,0.161538462,0,0,25.92,0.1025,1
150,239,181,11,1205,0.242307692,1,1,26.7025,1.25,3
149,234,185,10,945,2.876923077,0,1,26.1725,0.1425,3
0,0,5,4,355,0.0,0,0,24.9525,0.065,0
116,20,23,14,535,0.669230769,0,0,26.1875,0.27,1
6,6,33,21,360,0.0,0,0,24.9525,0.0574999999999999,0
0,0,0,0,345,0.0,0,0,25.22,0.06,0
150,235,185,10,990,2.176923077,1,0,26.1875,0.1625,3
6,7,35,24,355,-0.069230769,0,0,25.5975,0.0725,0
0,0,0,0,370,-0.088461538,0,0,25.33,0.0575,0
0,0,0,0,390,-1.053846154,0,0,25.4675,0.055,0
7,7,37,24,360,0.007692308,0,0,25.0325,0.0625,0
0,0,0,0,350,-0.057692308,0,0,25.4725,0.0725,0
0,0,0,0,355,-0.153846154,0,0,24.955,0.0574999999999999,0
116,26,42,24,615,0.769230769,0,0,25.92,0.065,1
0,0,0,0,345,0.0,0,0,25.1875,0.0675,0
117,23,188,11,720,2.415384615,0,0,26.0025,0.4225,2
13,15,61,44,355,-0.119230769,0,0,25.2675,0.0775,0
123,35,59,45,430,0.842307692,0,0,25.1575,0.2525,1
0,0,0,0,360,0.0,0,0,25.1275,0.0575,0
2,2,13,8,345,0.0,0,0,24.9525,0.0675,0
0,0,0,0,360,-0.042307692,0,0,25.265,0.0625,0
9,10,45,29,355,-0.080769231,0,0,25.11,0.0625,0
0,0,0,0,360,0.0,0,0,25.2175,0.0525,0
0,0,0,0,360,0.0,0,0,25.065,0.0575,0
160,249,80,60,460,2.642307692,1,0,25.815,0.47,2
0,0,0,0,355,0.0,0,0,25.22,0.0775,0
0,0,0,0,345,-0.207692308,0,0,25.25,0.065,0
0,0,0,0,1245,0.846153846,0,0,26.3925,0.0625,0
116,25,182,14,715,2.011538462,0,1,25.985,0.4925,2
123,37,69,49,365,0.276923077,0,0,25.4375,0.2125,1
115,24,180,12,745,1.346153846,0,0,26.0325,0.0725,2
121,25,48,35,420,-0.026923077,0,0,26.11,0.0725,1
6,6,32,22,350,0.0,0,0,25.0,0.0824999999999999,0
7,8,39,26,355,0.0,0,0,25.0475,0.0675,0
5,5,29,20,360,0.0,0,0,24.9825,0.06,0
0,0,0,0,750,-2.376923077,0,0,25.8125,0.0574999999999999,0
6,7,34,23,360,0.0,0,0,25.0,0.065,0
0,0,0,0,995,-3.084615385,0,0,26.0025,0.0625,0
0,0,0,0,790,-2.046153846,0,0,25.78,0.0675,0
7,8,39,26,355,-0.046153846,0,0,25.0475,0.065,0
0,0,0,0,355,-0.130769231,0,0,25.08,0.0625,0
0,0,0,0,365,-0.119230769,0,0,25.3325,0.0574999999999999,0
0,0,0,0,360,0.0,0,0,25.0975,0.065,0
0,0,0,0,355,0.0,0,0,25.25,0.0675,0
0,0,0,0,360,-0.184615385,0,0,25.08,0.0574999999999999,0
115,24,176,9,805,2.103846154,1,1,26.03,0.615,2
3,3,17,11,360,0.057692308,0,0,25.0325,0.06,0
0,0,0,0,860,-2.811538462,0,0,25.86,0.055,0
14,17,65,46,355,0.0,0,0,25.3275,0.0725,0
0,0,0,0,355,0.0,0,0,25.2975,0.065,0
8,8,32,29,465,2.646153846,1,0,25.8125,0.29,3
147,231,175,21,800,1.384615385,0,1,25.9725,0.1824999999999999,2
9,10,45,30,355,0.0,0,0,25.0625,0.065,0
0,0,0,0,450,-1.338461538,0,0,25.485,0.0675,0
19,23,83,59,355,0.0,0,0,25.5975,0.07,0
16,19,70,50,355,0.0,0,0,25.3775,0.075,0
0,0,0,0,360,0.0,0,0,25.0325,0.0675,0
146,231,170,20,835,1.738461538,1,1,25.9875,0.57,2
0,0,0,0,350,-0.103846154,0,0,25.47,0.0725,0
19,22,97,60,970,-0.303846154,0,1,26.41,0.1924999999999999,0
0,0,0,0,355,-0.015384615,0,0,24.9675,0.065,0
150,241,186,12,775,3.246153846,0,0,26.0625,0.21,3
0,0,0,0,350,0.023076923,0,0,25.455,0.0675,0
12,12,62,45,495,-1.680769231,0,0,26.125,0.065,0
0,0,3,2,355,-0.046153846,0,0,24.9525,0.0575,0
12,14,56,39,355,0.0,0,0,25.2675,0.0675,0
0,0,0,0,360,-0.019230769,0,0,25.1575,0.06,0
1,1,10,6,355,0.0,0,0,24.985,0.065,0
0,0,0,0,355,0.0,0,0,25.4075,0.07,0
6,6,33,21,360,0.0,0,0,25.08,0.06,0
11,12,59,43,510,-1.453846154,0,0,26.11,0.0625,0
0,0,0,0,355,0.080769231,0,0,25.5025,0.07,0
0,0,0,0,345,0.0,0,0,25.1725,0.065,0
5,5,28,19,350,0.0,0,0,24.9525,0.0775,0
0,0,0,0,345,0.0,0,0,25.2025,0.0625,0
0,0,0,0,385,-0.280769231,0,0,25.4225,0.0574999999999999,0
0,0,0,0,355,0.219230769,0,0,25.455,0.0775,0
0,0,2,1,355,-0.157692308,0,0,25.0475,0.075,0
0,0,0,0,355,0.026923077,0,0,25.5175,0.0725,0
9,10,51,31,380,0.496153846,1,1,25.7975,0.26,3
165,254,278,72,870,-0.911538462,1,1,26.36,1.4625,3
